"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"88745299";"3000   ";"10000";"A028672";"H008673";"GM0366";"2019SJ00";""
"88745319";"3000   ";"10000";"A028672";"H008673";"GM0200";"2019SJ00";"       0"
"88745339";"3000   ";"10000";"A028672";"H008673";"GM0003";"2019SJ00";"       0"
"88745359";"3000   ";"10000";"A028672";"H008673";"GM0885";"2019SJ00";""
"88745379";"3000   ";"10000";"A028672";"H008673";"GM0202";"2019SJ00";"       0"
"88745399";"3000   ";"10000";"A028672";"H008673";"GM0106";"2019SJ00";"       0"
"88745419";"3000   ";"10000";"A028672";"H008673";"GM0743";"2019SJ00";"       0"
"88745439";"3000   ";"10000";"A028672";"H008673";"GM0143";"2019SJ00";""
"88745459";"3000   ";"10000";"A028672";"H008673";"GM0650";"2019SJ00";""
"88745479";"3000   ";"10000";"A028672";"H008673";"GM0744";"2019SJ00";"       0"
"88745499";"3000   ";"10000";"A028672";"H008673";"GM0308";"2019SJ00";"       0"
"88745519";"3000   ";"10000";"A028672";"H008673";"GM0489";"2019SJ00";"       0"
"88745539";"3000   ";"10000";"A028672";"H008673";"GM0203";"2019SJ00";"       0"
"88745559";"3000   ";"10000";"A028672";"H008673";"GM0144";"2019SJ00";""
"88745579";"3000   ";"10000";"A028672";"H008673";"GM0005";"2019SJ00";""
"88745599";"3000   ";"10000";"A028672";"H008673";"GM0888";"2019SJ00";"       0"
"88745619";"3000   ";"10000";"A028672";"H008673";"GM1954";"2019SJ00";"       0"
"88745639";"3000   ";"10000";"A028672";"H008673";"GM0370";"2019SJ00";"       0"
"88745659";"3000   ";"10000";"A028672";"H008673";"GM0889";"2019SJ00";"       0"
"88745679";"3000   ";"10000";"A028672";"H008673";"GM0890";"2019SJ00";""
"88745699";"3000   ";"10000";"A028672";"H008673";"GM0007";"2019SJ00";""
"88745719";"3000   ";"10000";"A028672";"H008673";"GM0206";"2019SJ00";""
"88745739";"3000   ";"10000";"A028672";"H008673";"GM0372";"2019SJ00";""
"88745759";"3000   ";"10000";"A028672";"H008673";"GM1945";"2019SJ00";"       0"
"88745779";"3000   ";"10000";"A028672";"H008673";"GM0491";"2019SJ00";""
"88745799";"3000   ";"10000";"A028672";"H008673";"GM1724";"2019SJ00";"       0"
"88745819";"3000   ";"10000";"A028672";"H008673";"GM0893";"2019SJ00";"       0"
"88745839";"3000   ";"10000";"A028672";"H008673";"GM0373";"2019SJ00";"       0"
"88745859";"3000   ";"10000";"A028672";"H008673";"GM0748";"2019SJ00";"       0"
"88745879";"3000   ";"10000";"A028672";"H008673";"GM0207";"2019SJ00";""
"88745899";"3000   ";"10000";"A028672";"H008673";"GM0492";"2019SJ00";""
"88745919";"3000   ";"10000";"A028672";"H008673";"GM0493";"2019SJ00";""
"88745939";"3000   ";"10000";"A028672";"H008673";"GM1859";"2019SJ00";"       0"
"88745959";"3000   ";"10000";"A028672";"H008673";"GM1721";"2019SJ00";"       0"
"88745979";"3000   ";"10000";"A028672";"H008673";"GM0568";"2019SJ00";""
"88745999";"3000   ";"10000";"A028672";"H008673";"GM0753";"2019SJ00";"       0"
"88746019";"3000   ";"10000";"A028672";"H008673";"GM0209";"2019SJ00";"       0"
"88746039";"3000   ";"10000";"A028672";"H008673";"GM0375";"2019SJ00";"       0"
"88746059";"3000   ";"10000";"A028672";"H008673";"GM0063";"2019SJ00";""
"88746079";"3000   ";"10000";"A028672";"H008673";"GM0310";"2019SJ00";"       0"
"88746099";"3000   ";"10000";"A028672";"H008673";"GM0585";"2019SJ00";""
"88746119";"3000   ";"10000";"A028672";"H008673";"GM1728";"2019SJ00";"       0"
"88746139";"3000   ";"10000";"A028672";"H008673";"GM0376";"2019SJ00";"       0"
"88746159";"3000   ";"10000";"A028672";"H008673";"GM0495";"2019SJ00";""
"88746179";"3000   ";"10000";"A028672";"H008673";"GM0377";"2019SJ00";"       0"
"88746199";"3000   ";"10000";"A028672";"H008673";"GM0055";"2019SJ00";""
"88746219";"3000   ";"10000";"A028672";"H008673";"GM0497";"2019SJ00";""
"88746239";"3000   ";"10000";"A028672";"H008673";"GM1901";"2019SJ00";"       0"
"88746259";"3000   ";"10000";"A028672";"H008673";"GM0755";"2019SJ00";"       0"
"88746279";"3000   ";"10000";"A028672";"H008673";"GM0009";"2019SJ00";""
"88746299";"3000   ";"10000";"A028672";"H008673";"GM0064";"2019SJ00";""
"88746319";"3000   ";"10000";"A028672";"H008673";"GM0211";"2019SJ00";""
"88746339";"3000   ";"10000";"A028672";"H008673";"GM1681";"2019SJ00";"       0"
"88746359";"3000   ";"10000";"A028672";"H008673";"GM0897";"2019SJ00";""
"88746379";"3000   ";"10000";"A028672";"H008673";"GM0147";"2019SJ00";"       0"
"88746399";"3000   ";"10000";"A028672";"H008673";"GM0654";"2019SJ00";"       0"
"88746419";"3000   ";"10000";"A028672";"H008673";"GM0499";"2019SJ00";""
"88746439";"3000   ";"10000";"A028672";"H008673";"GM0756";"2019SJ00";"       0"
"88746459";"3000   ";"10000";"A028672";"H008673";"GM0757";"2019SJ00";"       0"
"88746479";"3000   ";"10000";"A028672";"H008673";"GM0758";"2019SJ00";"       0"
"88746499";"3000   ";"10000";"A028672";"H008673";"GM0194";"2019SJ00";""
"88746519";"3000   ";"10000";"A028672";"H008673";"GM0311";"2019SJ00";""
"88746539";"3000   ";"10000";"A028672";"H008673";"GM0501";"2019SJ00";"       0"
"88746559";"3000   ";"10000";"A028672";"H008673";"GM0898";"2019SJ00";""
"88746579";"3000   ";"10000";"A028672";"H008673";"GM1876";"2019SJ00";"       0"
"88746599";"3000   ";"10000";"A028672";"H008673";"GM0213";"2019SJ00";"       0"
"88746619";"3000   ";"10000";"A028672";"H008673";"GM0899";"2019SJ00";"       0"
"88746639";"3000   ";"10000";"A028672";"H008673";"GM0312";"2019SJ00";"       0"
"88746659";"3000   ";"10000";"A028672";"H008673";"GM0313";"2019SJ00";"       0"
"88746679";"3000   ";"10000";"A028672";"H008673";"GM0214";"2019SJ00";"       0"
"88746699";"3000   ";"10000";"A028672";"H008673";"GM0381";"2019SJ00";""
"88746719";"3000   ";"10000";"A028672";"H008673";"GM0502";"2019SJ00";"       0"
"88746739";"3000   ";"10000";"A028672";"H008673";"GM0383";"2019SJ00";"       0"
"88746759";"3000   ";"10000";"A028672";"H008673";"GM0109";"2019SJ00";"       0"
"88746779";"3000   ";"10000";"A028672";"H008673";"GM1706";"2019SJ00";"       0"
"88746799";"3000   ";"10000";"A028672";"H008673";"GM0611";"2019SJ00";""
"88746819";"3000   ";"10000";"A028672";"H008673";"GM1684";"2019SJ00";"       0"
"88746839";"3000   ";"10000";"A028672";"H008673";"GM0216";"2019SJ00";"       0"
"88746859";"3000   ";"10000";"A028672";"H008673";"GM0148";"2019SJ00";"       0"
"88746879";"3000   ";"10000";"A028672";"H008673";"GM0065";"2019SJ00";""
"88746899";"3000   ";"10000";"A028672";"H008673";"GM1891";"2019SJ00";"       0"
"88746919";"3000   ";"10000";"A028672";"H008673";"GM0503";"2019SJ00";"       0"
"88746939";"3000   ";"10000";"A028672";"H008673";"GM0010";"2019SJ00";"       0"
"88746959";"3000   ";"10000";"A028672";"H008673";"GM0149";"2019SJ00";""
"88746979";"3000   ";"10000";"A028672";"H008673";"GM0762";"2019SJ00";"       0"
"88746999";"3000   ";"10000";"A028672";"H008673";"GM0150";"2019SJ00";"       0"
"88747019";"3000   ";"10000";"A028672";"H008673";"GM0218";"2019SJ00";""
"88747039";"3000   ";"10000";"A028672";"H008673";"GM0384";"2019SJ00";"       0"
"88747059";"3000   ";"10000";"A028672";"H008673";"GM0151";"2019SJ00";""
"88747079";"3000   ";"10000";"A028672";"H008673";"GM1774";"2019SJ00";"       0"
"88747099";"3000   ";"10000";"A028672";"H008673";"GM0219";"2019SJ00";""
"88747119";"3000   ";"10000";"A028672";"H008673";"GM0504";"2019SJ00";""
"88747139";"3000   ";"10000";"A028672";"H008673";"GM0220";"2019SJ00";""
"88747159";"3000   ";"10000";"A028672";"H008673";"GM0221";"2019SJ00";"       0"
"88747179";"3000   ";"10000";"A028672";"H008673";"GM0222";"2019SJ00";"       0"
"88747199";"3000   ";"10000";"A028672";"H008673";"GM0766";"2019SJ00";"       0"
"88747219";"3000   ";"10000";"A028672";"H008673";"GM0058";"2019SJ00";""
"88747239";"3000   ";"10000";"A028672";"H008673";"GM0315";"2019SJ00";""
"88747259";"3000   ";"10000";"A028672";"H008673";"GM0505";"2019SJ00";"       0"
"88747279";"3000   ";"10000";"A028672";"H008673";"GM0498";"2019SJ00";"       0"
"88747299";"3000   ";"10000";"A028672";"H008673";"GM0316";"2019SJ00";""
"88747319";"3000   ";"10000";"A028672";"H008673";"GM1719";"2019SJ00";"       0"
"88747339";"3000   ";"10000";"A028672";"H008673";"GM0303";"2019SJ00";"       0"
"88747359";"3000   ";"10000";"A028672";"H008673";"GM0225";"2019SJ00";"       0"
"88747379";"3000   ";"10000";"A028672";"H008673";"GM0226";"2019SJ00";"       0"
